Key,routineStart,routineEnd,participant_id
3Item11,1676634097,1676634102,21
3Item4,1676634102,1676634106,21
3Item13,1676634106,1676634113,21
3Item10,1676634113,1676634118,21
3Item14,1676634118,1676634121,21
3Item3,1676634121,1676634125,21
3Item20,1676634125,1676634131,21
3Item18,1676634131,1676634140,21
3Item18,1676634131,1676634136,21
1spl1,1675856334,1675856347,22
1spl2,1675856347,1675856374,22
1Item1,1675856374,1675856402,22
1Item2,1675856402,1675856430,22
1Item3,1675856430,1675856448,22
1Item4,1675856448,1675856472,22
1Item5,1675856472,1675856501,22
1Item6,1675856501,1675856549,22
1Item7,1675856549,1675856562,22
1Item8,1675856562,1675856594,22
1Item9,1675856594,1675856619,22
1Item10,1675856619,1675856666,22
2spl1,1675856741,1675856748,22
2spl2,1675856750,1675856764,22
2Item1,1675856765,1675856785,22
2Item2,1675856786,1675856811,22
2Item3,1675856812,1675856823,22
2Item4,1675856826,1675856864,22
2Item5,1675856865,1675856893,22
2Item6,1675856894,1675856920,22
2Item7,1675856921,1675856943,22
2Item8,1675856945,1675856985,22
2Item9,1675856986,1675856997,22
2Item10,1675856999,1675857037,22
3spl1,1675857112,1675857123,22
3Item15,1675857124,1675857134,22
3Item2,1675857134,1675857147,22
3Item5,1675857147,1675857165,22
3Item12,1675857165,1675857180,22
3Item6,1675857180,1675857188,22
3Item8,1675857188,1675857222,22
3Item7,1675857222,1675857238,22
3Item9,1675857238,1675857244,22
1spl1,1679919118,1679919173,23
1Item1,1679919178,1679919210,23
1Item2,1679919210,1679919240,23
1Item3,1679919240,1679919251,23
1Item4,1679919251,1679919273,23
1Item5,1679919273,1679919314,23
1Item6,1679919314,1679919354,23
1Item7,1679919355,1679919362,23
1Item8,1679919362,1679919413,23
1Item9,1679919413,1679919434,23
1Item10,1679919434,1679919463,23
2spl1,1679919624,1679919643,23
2spl2,1679919647,1679919655,23
2Item1,1679919660,1679919684,23
2Item2,1679919687,1679919716,23
2Item3,1679919720,1679919753,23
2Item4,1679919755,1679919791,23
2Item5,1679919793,1679919818,23
2Item6,1679919819,1679919856,23
2Item7,1679919858,1679919881,23
2Item8,1679919882,1679919903,23
2Item9,1679919904,1679919919,23
2Item10,1679919921,1679919958,23
3spl1,1679920065,1679920076,23
3Item15,1679920077,1679920100,23
3Item2,1679920100,1679920147,23
3Item5,1679920147,1679920165,23
3Item12,1679920165,1679920188,23
3Item6,1679920188,1679920198,23
1spl1,1676725740,1676725760,24
1spl2,1676725760,1676725771,24
1Item1,1676725771,1676725793,24
1Item2,1676725793,1676725808,24
1Item3,1676725808,1676725842,24
1Item4,1676725842,1676725878,24
1Item5,1676725878,1676725979,24
1Item6,1676725979,1676726049,24
1Item7,1676726049,1676726062,24
1Item8,1676726062,1676726070,24
1Item9,1676726070,1676726071,24
2spl1,1676726222,1676726232,24
2spl2,1676726236,1676726252,24
2Item1,1676726255,1676726266,24
2Item2,1676726268,1676726295,24
2Item3,1676726298,1676726310,24
2Item4,1676726313,1676726351,24
2Item5,1676726352,1676726359,24
2Item6,1676726361,1676726375,24
2Item7,1676726376,1676726400,24
2Item8,1676726401,1676726428,24
2Item9,1676726429,1676726450,24
2Item10,1676726451,1676726494,24
3spl1,1676726581,1676726588,24
3Item15,1676726593,1676726594,24
3Item2,1676726594,1676726605,24
3Item5,1676726605,1676726608,24
3Item12,1676726608,1676726612,24
3Item6,1676726612,1676726621,24
3Item8,1676726621,1676726638,24
3Item7,1676726638,1676726647,24
3Item9,1676726647,1676726652,24
3Item17,1676726652,1676726656,24
3Item19,1676726656,1676726659,24
3Item11,1676726659,1676726669,24
3Item4,1676726670,1676726678,24
3Item13,1676726678,1676726690,24
3Item10,1676726690,1676726692,24
3Item14,1676726692,1676726696,24
3Item3,1676726696,1676726700,24
3Item20,1676726700,1676726703,24
3Item18,1676726703,1676726708,24
3Item16,1676726708,1676726710,24
3Item1,1676726710,1676726712,24
3Item1,1676726710,1676726712,24
1spl1,1676812521,1676812532,25
1spl2,1676812532,1676812573,25
1Item1,1676812573,1676812590,25
1Item2,1676812590,1676812609,25
1Item3,1676812609,1676812635,25
1Item4,1676812635,1676812666,25
1Item5,1676812666,1676812709,25
1Item6,1676812709,1676812741,25
1Item7,1676812741,1676812777,25
1Item8,1676812777,1676812844,25
1Item9,1676812844,1676812853,25
1Item10,1676812853,1676812872,25
2spl1,1676812970,1676812976,25
2spl2,1676812978,1676812984,25
2Item1,1676812988,1676813000,25
2Item2,1676813001,1676813014,25
2Item3,1676813015,1676813023,25
2Item4,1676813024,1676813033,25
2Item5,1676813034,1676813044,25
2Item6,1676813045,1676813057,25
2Item7,1676813066,1676813119,25
2Item8,1676813120,1676813133,25
2Item9,1676813134,1676813142,25
2Item10,1676813144,1676813165,25
3spl1,1676813237,1676813241,25
3spl2,1676813241,1676813247,25
3Item15,1676813247,1676813278,25
3Item2,1676813278,1676813283,25
3Item5,1676813283,1676813298,25
3Item12,1676813298,1676813307,25
3Item6,1676813307,1676813316,25
3Item8,1676813316,1676813346,25
3Item7,1676813346,1676813361,25
3Item9,1676813361,1676813367,25
1spl1,1678800976,1678801002,26
1spl2,1678801002,1678801019,26
1Item1,1678801019,1678801049,26
1Item2,1678801049,1678801079,26
1Item3,1678801079,1678801103,26
1Item4,1678801103,1678801144,26
1Item5,1678801144,1678801192,26
1Item6,1678801192,1678801240,26
1Item7,1678801240,1678801272,26
1Item8,1678801272,1678801292,26
1Item9,1678801292,1678801319,26
2spl1,1678801409,1678801420,26
2spl2,1678801426,1678801433,26
2Item1,1678801436,1678801454,26
2Item2,1678801456,1678801488,26
2Item3,1678801489,1678801507,26
2Item4,1678801509,1678801547,26
2Item5,1678801549,1678801564,26
2Item6,1678801565,1678801593,26
2Item7,1678801594,1678801610,26
2Item8,1678801612,1678801623,26
2Item9,1678801625,1678801641,26
2Item10,1678801642,1678801666,26
3spl1,1678801719,1678801725,26
3spl2,1678801725,1678801730,26
3Item15,1678801730,1678801734,26
3Item2,1678801734,1678801739,26
3Item5,1678801739,1678801757,26
3Item12,1678801757,1678801783,26
3Item6,1678801783,1678801797,26
3Item8,1678801797,1678801827,26
3Item7,1678801827,1678801837,26
3Item9,1678801837,1678801848,26
3Item17,1678801848,1678801850,26
1spl1,1679831886,1679831896,27
1spl2,1679831896,1679831921,27
1Item1,1679831921,1679831928,27
1Item2,1679831928,1679831944,27
1Item3,1679831944,1679831967,27
1Item4,1679831967,1679831985,27
1Item5,1679831985,1679832013,27
1Item6,1679832013,1679832079,27
1Item7,1679832079,1679832121,27
1Item8,1679832121,1679832153,27
1Item9,1679832154,1679832164,27
1Item10,1679832164,1679832178,27
2spl1,1679832303,1679832311,27
2spl2,1679832314,1679832330,27
2Item1,1679832331,1679832336,27
2Item2,1679832338,1679832349,27
2Item3,1679832350,1679832357,27
2Item4,1679832358,1679832388,27
2Item5,1679832389,1679832402,27
2Item6,1679832403,1679832437,27
2Item7,1679832438,1679832464,27
2Item8,1679832465,1679832483,27
2Item9,1679832484,1679832501,27
2Item10,1679832502,1679832552,27
3spl1,1679832616,1679832621,27
3spl2,1679832621,1679832627,27
3Item15,1679832627,1679832642,27
3Item2,1679832642,1679832647,27
3Item5,1679832647,1679832657,27
3Item12,1679832657,1679832663,27
3Item6,1679832663,1679832668,27
3Item8,1679832668,1679832680,27
3Item7,1679832680,1679832688,27
3Item9,1679832688,1679832698,27
3Item17,1679832698,1679832705,27
3Item19,1679832705,1679832719,27
3Item11,1679832719,1679832724,27
3Item4,1679832724,1679832730,27
3Item13,1679832730,1679832743,27
3Item10,1679832743,1679832747,27
1spl1,1675510849,1675510858,28
1spl2,1675510858,1675510878,28
1Item1,1675510879,1675510891,28
1Item2,1675510891,1675510922,28
1Item3,1675510922,1675510947,28
1Item4,1675510947,1675510985,28
1Item5,1675510985,1675511032,28
1Item6,1675511032,1675511041,28
1Item7,1675511041,1675511059,28
1Item8,1675511060,1675511090,28
1Item9,1675511090,1675511108,28
1Item10,1675511108,1675511145,28
2spl1,1675511346,1675511354,28
2spl2,1675511357,1675511372,28
2Item1,1675511374,1675511384,28
2Item2,1675511386,1675511392,28
2Item3,1675511393,1675511414,28
2Item4,1675511415,1675511442,28
2Item5,1675511444,1675511460,28
2Item6,1675511461,1675511494,28
2Item7,1675511496,1675511548,28
2Item8,1675511549,1675511587,28
2Item9,1675511589,1675511617,28
2Item10,1675511619,1675511667,28
3spl1,1675511770,1675511774,28
3spl2,1675511774,1675511777,28
3Item15,1675511777,1675511786,28
3Item2,1675511786,1675511790,28
3Item5,1675511790,1675511799,28
3Item12,1675511799,1675511808,28
3Item6,1675511808,1675511812,28
3Item8,1675511812,1675511818,28
3Item7,1675511818,1675511834,28
3Item9,1675511834,1675511849,28
3Item17,1675511849,1675511867,28
3Item19,1675511867,1675511880,28
3Item11,1675511880,1675511886,28
3Item4,1675511886,1675511889,28
3Item13,1675511889,1675511895,28
3Item10,1675511895,1675511898,28
1spl1,1675340737,1675340745,29
1spl2,1675340746,1675340754,29
1Item1,1675340754,1675340764,29
1Item2,1675340764,1675340779,29
1Item3,1675340779,1675340789,29
1Item4,1675340789,1675340816,29
1Item5,1675340816,1675340862,29
1Item6,1675340862,1675340904,29
1Item7,1675340904,1675340937,29
1Item8,1675340937,1675340989,29
1Item9,1675340989,1675341018,29
1Item10,1675341018,1675341051,29
2spl1,1675341145,1675341152,29
2spl2,1675341154,1675341161,29
2Item1,1675341162,1675341168,29
2Item2,1675341169,1675341175,29
2Item3,1675341176,1675341183,29
2Item4,1675341184,1675341204,29
2Item5,1675341205,1675341218,29
2Item6,1675341219,1675341238,29
2Item7,1675341239,1675341317,29
2Item8,1675341318,1675341344,29
2Item9,1675341345,1675341371,29
2Item10,1675341372,1675341436,29
3spl1,1675341525,1675341532,29
3Item15,1675341538,1675341549,29
3Item2,1675341549,1675341555,29
3Item5,1675341555,1675341562,29
3Item12,1675341562,1675341569,29
3Item6,1675341569,1675341575,29
3Item8,1675341575,1675341590,29
3Item7,1675341590,1675341606,29
3Item9,1675341606,1675341632,29
3Item17,1675341632,1675341639,29
3Item19,1675341639,1675341658,29
1spl1,1676721783,1676721791,30
1spl2,1676721791,1676721803,30
1Item1,1676721803,1676721814,30
1Item2,1676721814,1676721818,30
1Item3,1676721818,1676721830,30
1Item4,1676721830,1676721858,30
1Item5,1676721858,1676721878,30
1Item6,1676721878,1676721893,30
1Item7,1676721893,1676721945,30
1Item8,1676721945,1676721974,30
1Item9,1676721974,1676722005,30
1Item10,1676722005,1676722028,30
2spl1,1676722090,1676722098,30
2spl2,1676722100,1676722110,30
2Item1,1676722112,1676722125,30
2Item2,1676722127,1676722140,30
2Item3,1676722141,1676722156,30
2Item4,1676722157,1676722204,30
2Item5,1676722205,1676722223,30
2Item6,1676722224,1676722271,30
2Item7,1676722272,1676722342,30
2Item8,1676722343,1676722363,30
2Item9,1676722364,1676722384,30
2Item10,1676722385,1676722416,30
3spl1,1676722474,1676722478,30
3Item15,1676722486,1676722491,30
3Item2,1676722491,1676722502,30
3Item5,1676722502,1676722509,30
3Item12,1676722509,1676722519,30
3Item6,1676722519,1676722524,30
3Item8,1676722524,1676722564,30
3Item7,1676722564,1676722586,30
3Item9,1676722586,1676722592,30
3Item17,1676722592,1676722603,30
3Item19,1676722603,1676722606,30
1spl1,1677158461,1677158475,31
1spl2,1677158475,1677158482,31
1Item1,1677158482,1677158492,31
1Item2,1677158492,1677158517,31
1Item3,1677158517,1677158533,31
1Item4,1677158533,1677158544,31
1Item5,1677158544,1677158568,31
1Item6,1677158568,1677158601,31
1Item7,1677158601,1677158634,31
1Item8,1677158635,1677158670,31
1Item9,1677158670,1677158714,31
1Item10,1677158714,1677158729,31
2spl1,1677158912,1677158919,31
2spl2,1677158923,1677158961,31
2Item1,1677158963,1677158974,31
2Item2,1677158975,1677159008,31
2Item3,1677159009,1677159024,31
2Item4,1677159025,1677159084,31
2Item5,1677159084,1677159092,31
2Item6,1677159093,1677159121,31
2Item7,1677159122,1677159165,31
2Item8,1677159166,1677159201,31
2Item9,1677159203,1677159230,31
2Item10,1677159231,1677159241,31
3spl1,1677159358,1677159366,31
3Item15,1677159370,1677159386,31
3Item2,1677159386,1677159393,31
3Item5,1677159394,1677159400,31
3Item12,1677159400,1677159408,31
3Item6,1677159408,1677159413,31
3Item8,1677159413,1677159431,31
3Item7,1677159431,1677159440,31
3Item9,1677159440,1677159459,31
3Item17,1677159459,1677159490,31
1spl1,1677243753,1677243760,32
1spl2,1677243760,1677243765,32
1Item1,1677243765,1677243777,32
1Item2,1677243777,1677243790,32
1Item3,1677243790,1677243818,32
1Item4,1677243818,1677243843,32
1Item5,1677243843,1677243878,32
1Item6,1677243878,1677243895,32
1Item7,1677243895,1677243910,32
1Item8,1677243910,1677243942,32
1Item9,1677243942,1677243992,32
1Item10,1677243992,1677244036,32
2spl1,1677244105,1677244118,32
2spl2,1677244123,1677244129,32
2Item1,1677244130,1677244137,32
2Item2,1677244138,1677244142,32
2Item3,1677244143,1677244171,32
2Item4,1677244173,1677244205,32
2Item5,1677244206,1677244232,32
2Item6,1677244233,1677244260,32
2Item7,1677244261,1677244288,32
2Item8,1677244289,1677244330,32
2Item9,1677244331,1677244366,32
2Item10,1677244367,1677244391,32
3spl1,1677244457,1677244466,32
3Item15,1677244469,1677244495,32
3Item2,1677244495,1677244507,32
3Item5,1677244507,1677244522,32
3Item12,1677244522,1677244538,32
3Item6,1677244538,1677244548,32
3Item8,1677244548,1677244558,32
3Item7,1677244558,1677244578,32
3Item9,1677244578,1677244586,32
3Item17,1677244586,1677244588,32
1spl1,1675945361,1675945381,33
1Item1,1675945421,1675945429,33
1Item2,1675945429,1675945443,33
1Item3,1675945443,1675945476,33
1Item4,1675945476,1675945503,33
1Item5,1675945503,1675945543,33
1Item6,1675945543,1675945571,33
1Item7,1675945571,1675945645,33
1Item8,1675945645,1675945691,33
1Item9,1675945691,1675945701,33
1Item10,1675945701,1675945721,33
2spl1,1675945789,1675945793,33
2spl2,1675945795,1675945818,33
2Item1,1675945820,1675945825,33
2Item2,1675945826,1675945839,33
2Item3,1675945840,1675945865,33
2Item4,1675945866,1675945912,33
2Item5,1675945912,1675945952,33
2Item6,1675945953,1675945966,33
2Item7,1675945985,1675946019,33
2Item8,1675946020,1675946050,33
2Item9,1675946073,1675946085,33
2Item10,1675946086,1675946140,33
3spl1,1675946191,1675946197,33
3Item15,1675946203,1675946219,33
3Item2,1675946219,1675946225,33
3Item5,1675946225,1675946233,33
3Item12,1675946233,1675946245,33
3Item6,1675946245,1675946253,33
3Item8,1675946253,1675946266,33
3Item7,1675946266,1675946280,33
3Item9,1675946280,1675946306,33
3Item17,1675946306,1675946314,33
3Item19,1675946314,1675946324,33
1spl1,1677066953,1677066973,34
1spl2,1677066973,1677067002,34
1Item1,1677067002,1677067009,34
1Item2,1677067009,1677067027,34
1Item3,1677067027,1677067027,34
1Item4,1677067027,1677067058,34
1Item5,1677067058,1677067115,34
1Item6,1677067115,1677067143,34
1Item7,1677067143,1677067160,34
1Item8,1677067160,1677067256,34
1Item9,1677067256,1677067280,34
1Item10,1677067280,1677067301,34
2spl1,1677067402,1677067412,34
2spl2,1677067415,1677067432,34
2Item1,1677067434,1677067442,34
2Item2,1677067450,1677067459,34
2Item3,1677067460,1677067470,34
2Item4,1677067471,1677067521,34
2Item5,1677067522,1677067549,34
2Item6,1677067550,1677067562,34
2Item7,1677067564,1677067590,34
2Item8,1677067591,1677067615,34
2Item9,1677067618,1677067641,34
2Item10,1677067642,1677067660,34
3spl1,1677067735,1677067743,34
3Item15,1677067747,1677067759,34
3Item2,1677067759,1677067767,34
3Item5,1677067767,1677067778,34
3Item12,1677067778,1677067787,34
3Item6,1677067787,1677067796,34
3Item8,1677067796,1677067809,34
3Item7,1677067809,1677067821,34
3Item9,1677067821,1677067831,34
3Item17,1677067831,1677067839,34
3Item19,1677067839,1677067846,34
3Item11,1677067846,1677067849,34
3Item4,1677067849,1677067851,34
3Item13,1677067851,1677067853,34
3Item10,1677067853,1677067855,34
3Item14,1677067855,1677067857,34
3Item3,1677067857,1677067862,34
3Item20,1677067862,1677067864,34
3Item18,1677067864,1677067866,34
3Item16,1677067866,1677067867,34
1spl1,1678712056,1678712067,35
1spl2,1678712067,1678712076,35
1Item1,1678712076,1678712089,35
1Item2,1678712089,1678712100,35
1Item3,1678712100,1678712122,35
1Item4,1678712122,1678712147,35
1Item5,1678712147,1678712192,35
1Item6,1678712192,1678712210,35
1Item7,1678712210,1678712239,35
1Item8,1678712239,1678712266,35
1Item9,1678712266,1678712292,35
1Item10,1678712292,1678712320,35
2spl1,1678712410,1678712417,35
2spl2,1678712419,1678712427,35
2Item1,1678712429,1678712437,35
2Item2,1678712439,1678712446,35
2Item3,1678712447,1678712454,35
2Item4,1678712455,1678712467,35
2Item5,1678712470,1678712482,35
2Item6,1678712483,1678712500,35
2Item7,1678712502,1678712532,35
2Item8,1678712534,1678712547,35
2Item9,1678712549,1678712560,35
2Item10,1678712561,1678712584,35
3spl1,1678712648,1678712653,35
3spl2,1678712653,1678712657,35
3Item15,1678712657,1678712668,35
3Item2,1678712668,1678712672,35
3Item5,1678712672,1678712675,35
3Item12,1678712675,1678712682,35
3Item6,1678712682,1678712684,35
3Item8,1678712684,1678712694,35
3Item7,1678712694,1678712705,35
3Item9,1678712705,1678712714,35
3Item17,1678712714,1678712728,35
3Item19,1678712728,1678712745,35
3Item11,1678712745,1678712759,35
3Item4,1678712759,1678712764,35
3Item13,1678712764,1678712769,35
3Item10,1678712769,1678712776,35
3Item14,1678712776,1678712778,35
1spl1,1676547666,1676547688,36
1spl2,1676547688,1676547708,36
1Item1,1676547708,1676547724,36
1Item2,1676547724,1676547747,36
1Item3,1676547747,1676547784,36
1Item4,1676547784,1676547808,36
1Item5,1676547808,1676547866,36
1Item6,1676547866,1676547898,36
1Item7,1676547898,1676547957,36
1Item8,1676547957,1676547976,36
1Item9,1676547976,1676548007,36
2spl1,1676548156,1676548166,36
2spl2,1676548167,1676548178,36
2Item1,1676548179,1676548188,36
2Item2,1676548189,1676548198,36
2Item3,1676548199,1676548206,36
2Item4,1676548207,1676548231,36
2Item5,1676548232,1676548248,36
2Item6,1676548249,1676548271,36
2Item7,1676548272,1676548299,36
2Item8,1676548315,1676548358,36
2Item9,1676548360,1676548385,36
2Item10,1676548387,1676548409,36
3spl1,1676548500,1676548507,36
3Item15,1676548512,1676548518,36
3Item2,1676548518,1676548529,36
3Item5,1676548529,1676548536,36
3Item12,1676548536,1676548543,36
3Item6,1676548543,1676548551,36
3Item8,1676548551,1676548561,36
3Item7,1676548561,1676548582,36
3Item9,1676548582,1676548606,36
3Item17,1676548606,1676548617,36
3Item19,1676548617,1676548631,36
3Item11,1676548631,1676548633,36
1spl1,1676030455,1676030473,37
1spl2,1676030473,1676030494,37
1Item1,1676030494,1676030505,37
1Item2,1676030505,1676030518,37
1Item3,1676030518,1676030532,37
1Item4,1676030532,1676030548,37
1Item5,1676030548,1676030598,37
1Item6,1676030598,1676030662,37
1Item7,1676030662,1676030696,37
1Item8,1676030696,1676030716,37
1Item9,1676030716,1676030724,37
1Item10,1676030724,1676030773,37
2spl1,1676030886,1676030894,37
2spl2,1676030897,1676030905,37
2Item1,1676030908,1676030918,37
2Item2,1676030919,1676030926,37
2Item3,1676030930,1676030936,37
2Item4,1676030937,1676030961,37
2Item5,1676030965,1676030977,37
2Item6,1676030979,1676030997,37
2Item7,1676030998,1676031016,37
2Item8,1676031018,1676031052,37
2Item9,1676031053,1676031078,37
2Item10,1676031080,1676031106,37
3spl1,1676031234,1676031243,37
3spl2,1676031243,1676031245,37
3Item15,1676031245,1676031254,37
3Item2,1676031254,1676031259,37
3Item5,1676031259,1676031263,37
3Item12,1676031263,1676031265,37
3Item6,1676031265,1676031269,37
3Item8,1676031269,1676031281,37
3Item7,1676031281,1676031301,37
3Item9,1676031301,1676031318,37
3Item17,1676031318,1676031334,37
3Item19,1676031334,1676031353,37
3Item11,1676031353,1676031362,37
3Item4,1676031362,1676031364,37
3Item13,1676031364,1676031366,37
1spl1,1676982762,1676982771,38
1spl2,1676982771,1676982779,38
1Item1,1676982779,1676982784,38
1Item2,1676982784,1676982811,38
1Item3,1676982811,1676982818,38
1Item4,1676982818,1676982826,38
1Item5,1676982826,1676982863,38
1Item6,1676982863,1676982886,38
1Item7,1676982886,1676982918,38
1Item8,1676982918,1676982983,38
1Item9,1676982983,1676983044,38
1Item10,1676983044,1676983078,38
2spl1,1676983200,1676983207,38
2spl2,1676983211,1676983215,38
2Item1,1676983222,1676983227,38
2Item2,1676983231,1676983236,38
2Item3,1676983237,1676983244,38
2Item4,1676983246,1676983260,38
2Item5,1676983262,1676983276,38
2Item6,1676983278,1676983288,38
2Item7,1676983289,1676983332,38
2Item8,1676983333,1676983388,38
2Item9,1676983389,1676983396,38
2Item10,1676983403,1676983444,38
3spl1,1676983483,1676983491,38
3Item15,1676983495,1676983507,38
3Item2,1676983507,1676983512,38
3Item5,1676983512,1676983519,38
3Item12,1676983519,1676983532,38
3Item6,1676983532,1676983538,38
3Item8,1676983538,1676983567,38
3Item7,1676983567,1676983586,38
3Item9,1676983586,1676983615,38
